,Text,Tokens,Good A,Good B,Good C,Good D,Person 1 money,Person 2 money,Person 3 money
0,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,1,2,3,1,2,5,0
1,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 4,
""Person 3 money"": 0
}",0,3,1,2,1,4,3,0
2,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 1"",
""Good C"": ""Person 2"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 0,
""Person 3 money"": 5
}",0,3,1,2,1,2,0,5
3,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,2,1,1,0,7,0
4,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 2,
""Person 2 money"": 5,
""Person 3 money"": 0
}",0,1,2,3,1,3,2,2
5,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 3,
""Person 2 money"": 2,
""Person 3 money"": 2
}",0,3,2,3,1,3,2,2
6,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": 1,
""Person 2 money"": 6,
""Person 3 money"": 0
}",0,1,2,3,1,3,2,2
7,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Person 1"",
""Person 1 money"": 0,
""Person 2 money"": 7,
""Person 3 money"": 0
}",0,3,2,1,1,0,7,0
8,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""1"",
""Person 2 money"": ""5"",
""Person 3 money"": ""1""
}",0,3,2,1,1,2,3,2
9,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Person 1 money"": ""2"",
""Person 2 money"": ""1"",
""Person 3 money"": ""4""
}",0,3,2,3,1,2,1,4
