,Text,Tokens,Good A,Good B,Good C,Good D,Good E
0,"{
  ""Person 1"": ""[Good A]"",
  ""Person 2"": ""[Good B, Good D, Good E]"",
  ""Person 3"": ""[Good C]""
}",966,1,None,3,2,2
1,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good E]"",
}",970,1,2,None,None,2
2,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C, Good E]""
}",972,1,None,3,2,1
3,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",960,1,2,3,None,1
4,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good B, Good E]""
}",984,1,3,None,2,3
5,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good D, Good B]"",
""Person 3"": ""[Good C]""
}",960,1,None,3,2,1
6,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",960,1,2,3,None,1
7,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good B, Good E]""
}",985,1,2,None,3,1
8,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",960,1,2,3,None,1
9,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",962,1,2,3,2,1
10,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C]""
}",972,1,None,3,1,1
11,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",960,1,2,3,None,1
12,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",960,1,2,3,None,1
13,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",960,1,None,3,2,1
14,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",960,1,2,3,None,1
