,Text,Tokens,Good A,Good B,Good C,Good D,Good E
0,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
1,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good B, Good E]""
}",956,1,3,None,2,1
2,"{
  ""Person 1"": ""[Good A, Good D, Good E]"",
  ""Person 2"": ""[Good B, Good D, Good E]"",
  ""Person 3"": ""[Good C, Good B, Good E]""
}",964,1,3,3,2,1
3,"{
  ""Person 1"": ""[Good A, Good D, Good E]"",
  ""Person 2"": ""[Good B, Good D, Good E]"",
  ""Person 3"": ""[Good C, Good B, Good E]""
}",969,1,3,3,2,1
4,"{
""Person 1"": ""[Good A]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,2
5,"{
  ""Person 1"": ""[Good A, Good E]"",
  ""Person 2"": ""[Good B, Good D]"",
  ""Person 3"": ""[Good C]""
}",940,1,2,3,2,1
6,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
7,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good D]""
}",946,1,2,3,2,1
8,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",940,1,2,3,1,1
9,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
10,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good D, Good B]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
11,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
12,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",932,1,2,3,None,1
13,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C, Good E]""
}",946,1,2,3,1,3
14,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C]""
}",945,1,None,3,1,1
15,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C, Good E]""
}",944,1,None,3,2,1
16,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good B, Good E]""
}",958,1,3,3,2,1
17,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C]""
}",944,1,3,None,2,1
18,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",932,1,2,3,None,1
19,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C]""
}",940,1,2,3,2,1
20,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",932,1,2,3,None,1
21,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",932,1,2,3,None,1
22,"{
  ""Person 1"": ""[Good A, Good E]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good B, Good C]""
}",940,1,3,3,2,1
23,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
24,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",932,1,2,3,None,1
25,"{
  ""Person 1"": ""[Good A, Good E]"",
  ""Person 2"": ""[Good B, Good D]"",
  ""Person 3"": ""[Good C]""
}",940,1,2,3,2,1
26,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
27,"{
  ""Person 1"": ""[Good A, Good E]"",
  ""Person 2"": ""[Good B, Good D, Good E]"",
  ""Person 3"": ""[Good C]""
}",949,1,2,3,None,1
28,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
29,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",939,1,2,3,2,1
30,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
31,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good B, Good E]""
}",956,1,2,3,None,1
32,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
33,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good B, Good E]""
}",958,1,2,3,2,3
34,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
35,"{
  ""Person 1"": ""[Good A, Good E]"",
  ""Person 2"": ""[Good B, Good D]"",
  ""Person 3"": ""[Good C]""
}",940,1,2,3,2,1
36,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
37,"{
  ""Person 1"": ""[Good A, Good E]"",
  ""Person 2"": ""[Good B, Good D]"",
  ""Person 3"": ""[Good C]""
}",940,1,2,3,2,1
38,"{
  ""Person 1"": ""[Good A, Good D, Good E]"",
  ""Person 2"": ""[Good B, Good D, Good E]"",
  ""Person 3"": ""[Good C, Good B, Good E]""
}",964,1,3,3,1,2
39,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
40,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",934,1,2,3,2,1
41,"{
""Person 1"": ""[Good A, Good D, Good E]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C]""
}",942,1,None,3,2,None
42,"{
""Person 1"": ""[Good A, Good E]"",
""Person 2"": ""[Good B, Good D]"",
""Person 3"": ""[Good C]""
}",932,1,None,3,2,1
43,"{
""Person 1"": ""[Good A, Good D]"",
""Person 2"": ""[Good B, Good D, Good E]"",
""Person 3"": ""[Good C, Good E]""
}",944,1,None,3,1,3
