,Text,Good A,Good B,Good C,Good D
0,"{
""Person 1"": [],
""Person 2"": [""Good A"", ""Good C""],
""Person 3"": [""Good B"", ""Good D""]
}",2,3,2,3
1,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D""]
}",1,2,2,3
2,"{
""Person 1"": [""Good B"", ""Good D""],
""Person 2"": [""Good A"", ""Good C""],
""Person 3"": [""Good B""]
}",2,1,2,1
3,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good D"",
""Person 3"": ""Good C""
}",1,2,3,2
4,"{
""Person 1"": [""Good C""],
""Person 2"": [""Good A""],
""Person 3"": [""Good B"", ""Good D""]
}",2,3,1,3
5,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C"",
""Person 3"": ""Good D""
}",1,2,2,3
6,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""],
""Person 3"": [""Good D""]
}",1,2,1,3
7,"{
""Person 1"": ""Good A, Good D"",
""Person 2"": ""Good B, Good C"",
""Person 3"": ""None""
}",1,2,2,1
8,"{
""Person 1"": ""Good B"",
""Person 2"": ""Good A"",
""Person 3"": ""Good C, Good D""
}",2,1,3,3
9,"{
""Person 1"": ""Good A, Good B"",
""Person 2"": ""Good C, Good D"",
""Person 3"": ""None""
}",1,1,2,2
10,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B""],
""Person 3"": [""Good C"", ""Good D""]
}",1,2,3,3
11,"{
""Person 1"": [""Good C""],
""Person 2"": [""Good A""],
""Person 3"": [""Good B"", ""Good D""]
}",2,3,1,3
12,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B""],
""Person 3"": [""Good C"", ""Good D""]
}",1,2,3,3
13,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C"", ""Good D""],
""Person 3"": []
}",1,1,2,2
14,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C"",
""Person 3"": ""Good D""
}",1,2,2,3
15,"{
""Person 1"": [""Good B""],
""Person 2"": [""Good A"", ""Good C""],
""Person 3"": [""Good D""]
}",2,1,2,3
16,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C"", ""Good D""],
""Person 3"": [""Nothing""]
}",1,1,2,2
17,"{
""Person 1"": [""Good D""],
""Person 2"": [""Good A"", ""Good D""],
""Person 3"": [""Good B"", ""Good C""]
}",2,3,3,1
18,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": []
}",1,2,2,1
19,"{
""Person 1"": [""Good A"", ""Good B"", ""Good C""],
""Person 2"": [""Good D""],
""Person 3"": []
}",1,1,1,2
20,"{
""Person 1"": ""Good C"",
""Person 2"": ""Good A, Good B"",
""Person 3"": ""Good D""
}",2,2,1,3
21,"```JSON
{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C"", ""Good D""],
""Person 3"": []
}
```",1,1,2,2
22,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B""],
""Person 3"": [""Good C""]
}",1,2,3,1
23,"{
""Person 1"": ""Good A, Good B"",
""Person 2"": ""Good C, Good D"",
""Person 3"": ""Good D""
}",1,1,2,2
24,"{
""Person 1"": [""Good C""],
""Person 2"": [""Good A"", ""Good B""],
""Person 3"": [""Good D""]
}",2,2,1,3
25,"{
""Person 1"": [""Good C"", ""Good D""],
""Person 2"": [""Good A"", ""Good B""],
""Person 3"": [""Good A"", ""Good B""]
}",2,2,1,1
26,"{
""Person 1"": [""Good C"", ""Good D""],
""Person 2"": [""Good A""],
""Person 3"": [""Good B""]
}",2,3,1,1
27,"{
""Person 1"": [""Good B""],
""Person 2"": [""Good A""],
""Person 3"": [""Good C"", ""Good D""]
}",2,1,3,3
28,"{
""Person 1"": [""Good B""],
""Person 2"": [""Good A"", ""Good C"", ""Good D""],
""Person 3"": [""Good B""]
}",2,1,2,2
