,Text,Tokens,Good A,Good B,Person 1 money,Person 2 money
0,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,0,50
1,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
2,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
3,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 35,
""Person 2 money"": 15
}",0,1,2,20,30
4,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
5,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
6,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
7,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 0
}",0,1,2,20,30
8,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
9,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,30,20
10,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
11,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""15"",
""Person 2 money"": ""35""
}",0,2,1,40,10
12,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
13,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
14,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
15,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 40,
""Person 2 money"": 10
}",0,2,1,30,20
16,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
17,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,5,45
18,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
19,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,25,25
20,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Person 1 money"": ""0"",
""Person 2 money"": ""50""
}",0,1,2,20,30
21,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,2,1,25,25
22,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
23,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,20,30
24,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
25,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
26,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
27,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
28,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""0"",
""Person 2 money"": ""10""
}",0,1,2,0,10
29,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,0,50
30,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
31,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
32,"```JSON
{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}
```",0,1,2,20,30
33,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
34,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
35,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
36,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
37,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
38,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
39,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
40,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
41,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
42,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
43,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,20,30
44,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,10,40
45,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
46,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
47,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 25,
""Person 2 money"": 25
}",0,1,2,25,25
48,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,0,50
49,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,2,1,40,10
50,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
51,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
52,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
53,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 5,
""Person 2 money"": 45
}",0,1,2,10,40
54,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 40
}",0,1,2,20,30
55,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
56,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
