,Text,Tokens,Good A,Good B,Good C,Good D,Good E
0,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,3,3,2,2
1,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 2""
}",0,1,2,3,2,3
2,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
3,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
4,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 2""
}",0,1,2,3,2,3
5,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 2""
}",0,1,2,3,2,3
6,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Good E"": ""Person 2""
}",0,1,2,3,1,3
7,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 1"",
""Good E"": ""Person 3""
}",0,1,2,3,1,2
8,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 3"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
9,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
10,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
11,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,3,2
12,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 2""
}",0,3,2,1,2,2
13,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
14,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
15,"```json
{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}
```",0,1,3,3,2,2
16,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
17,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2"",
""Good E"": ""Person 3""
}",0,1,2,3,2,3
