,Text,Tokens,Good A,Good B,Good C,Good D
0,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,2,You,None
1,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 3""
}",0,3,2,You,None
2,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,2,You,None
3,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,You,2,None,3
4,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,You,2,None,3
5,"{
""Good A"": ""Me"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Discard""
}",0,3,Me,2,Discard
6,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 3""
}",0,3,You,2,None
7,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,2,3,You,None
8,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 3""
}",0,3,2,You,3
9,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 3""
}",0,You,2,3,None
10,"{
""Good A"": ""None"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""Person 3""
}",0,3,You,2,None
11,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
12,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,You,2,None
13,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,You,2,3,None
14,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 2""
}",0,3,2,You,2
15,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,You,2,3,None
16,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
17,"{
""Good A"": ""None"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""Person 3""
}",0,3,You,2,None
18,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,You,2,3,None
19,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,You,2,3,None
20,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,2,You,3,None
21,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""You""
}",0,3,You,2,None
22,"{
""Good A"": ""None"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""You""
}",0,3,You,2,None
23,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
24,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""You""
}",0,3,You,2,You
25,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 3""
}",0,3,You,2,None
26,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,3,2,You,None
27,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
28,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
29,"{
""Good A"": ""None"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""Person 2""
}",0,None,You,3,2
30,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,3,2,You,None
31,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,2,You,3,None
32,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,3,2,You,None
33,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,3,2,You,None
34,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
35,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
36,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 3""
}",0,3,You,None,2
37,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,You,2,3,None
38,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""You""
}",0,3,2,You,You
39,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
40,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,2,You,3,None
41,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""Person 3""
}",0,3,You,2,None
42,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 3""
}",0,2,You,None,3
43,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
44,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""You""
}",0,You,2,3,You
45,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,3,2,You,None
46,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,3,2,You,None
47,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 3""
}",0,You,2,3,None
48,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
49,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""You""
}",0,You,2,3,You
50,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,You,2,3,None
51,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,2,You,None
52,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 3""
}",0,2,You,3,3
53,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,You,2,None
54,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,2,You,None
55,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,3,2,You,None
56,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,You,2,3,None
57,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Discarded"",
""Good D"": ""You""
}",0,You,2,3,Discarded
58,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
59,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""You""
}",0,3,You,2,None
60,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""Person 3""
}",0,3,You,None,2
61,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,3,2,You,None
62,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""You""
}",0,3,You,2,You
63,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,3,2,None,You
64,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 2""
}",0,You,2,3,None
65,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,2,You,3,None
66,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 3""
}",0,3,2,You,3
67,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,You,2,3,None
68,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
69,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,You,2,3,None
70,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,2,You,None
71,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
72,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,3,You,2,None
73,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,You,2,3,None
74,"{
    ""Good A"": ""Person 3"",
    ""Good B"": ""Person 2"",
    ""Good C"": ""You"",
    ""Good D"": ""None""
}",0,You,2,3,None
75,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
76,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Discard"",
""Good D"": ""You""
}",0,3,2,Discard,You
77,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,You,2,None
78,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
79,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,You,2,None
80,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,You,2,3,None
81,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,You,2,3,None
82,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,2,You,None
83,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""Person 2""
}",0,3,You,2,2
84,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 2""
}",0,You,2,3,None
85,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""Person 3""
}",0,You,2,3,None
86,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
87,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""None"",
""Good D"": ""You""
}",0,3,2,None,You
88,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""None""
}",0,3,2,You,None
89,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,You,2,3,None
90,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,2,You,None
91,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
92,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,2,You,3,None
93,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,You,2,None
94,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
95,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
96,"{
""Good A"": ""Person 2"",
""Good B"": ""You"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,3,You,2,None
97,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""None"",
""Good D"": ""Person 2""
}",0,3,You,None,2
98,"{
""Good A"": ""Person 3"",
""Good B"": ""You"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,3,You,2,None
99,"{
""Good A"": ""You"",
""Good B"": ""Person 2"",
""Good C"": ""You"",
""Good D"": ""Person 3""
}",0,3,2,You,You
