,Text,Tokens,Good A,Good B,Good C,Person 1 money,Person 2 money,Person 3 money
0,"To maximize the sum of payoffs received by the individuals, we need to consider each individual's valuation for the goods and allocate them in a way that maximizes the total value.

**Step-by-Step Allocation Process:**

1. **List the valuations:**

   - Person 1:
     - Good A: 45
     - Good B: 30
     - Good C: 25
   - Person 2:
     - Good A: 35
     - Good B: 40
     - Good C: 25
   - Person 3:
     - Good A: 50
     - Good B: 5
     - Good C: 45

2. **Evaluate overall value for each good to each person and assign the goods to maximize total value:**

   1. Good A:
      - Person 1: 45
      - Person 2: 35
      - Person 3: 50 -> Highest Value

      So, Good A should go to Person 3.

   2. Good B:
      - Person 1: 30
      - Person 2: 40 -> Highest Value
      - Person 3: 5

      So, Good B should go to Person 2.

   3. Good C:
      - Person 1: 25
      - Person 2: 25
      - Person 3: 45 -> Highest Value

      So, Good C should go to Person 3.

Considering only the goods, this assignment maximizes their payoff:

   - Person 1: 0
   - Person 2: Good B = 40
   - Person 3: Good A + Good C = 50 + 45 = 95

**Unit of Money Allocation for Maximum Payoff:**

Now let's assign the money in the way that maximizes the total payoff. There are 5 units of money and it should be allocated in such a way that the marginal value added by the money is maximized for the total sum of values.

Since money is worth as much as a good, and Person 1 has not received any goods yet, we should focus on distributing the money to maximize the payoff:

   - **Person 1** has not received any goods. If Person 1 gets 5 units of money, it will add a value of 5x (unit of the good) = 5 x any unit value of 1 Money = 5.

Let's allocate:

   - Total value with current allocation:
     - Person 1: 0 (Goods) + 5 (Money) = 5
     - Person 2: Good B = 40
     - Person 3: Good A + Good C = 95

Thus, with money considered:
   - Person 1: 5
   - Person 2: 40
   - Person 3: 95

**Final Allocation Total Value = 150**

Therefore, the optimal allocation for maximizing the sum of payoffs would be:

   - Person 1: 5 units of money
   - Person 2: Good B (value 40)
   - Person 3: Good A (value 50) and Good C (value 45)

This allocation ensures that the total payoff is the highest possible sum, which is 5 (Person 1) + 40 (Person 2) + 95 (Person 3) = 140 units of value.",2285,3,2,3,5,0,0
1,"To maximize the sum of payoffs for the individuals, we need to look for an allocation of goods and money that achieves the highest total value. Let's list out each person's value for each good:

- **Person 1**:
  - Good A: 45
  - Good B: 30
  - Good C: 25
- **Person 2**:
  - Good A: 35
  - Good B: 40
  - Good C: 25
- **Person 3**:
  - Good A: 50
  - Good B: 5
  - Good C: 45

We also have 5 units of money to distribute. Given that each unit of money directly translates to an equivalent amount of value, we can treat these as additional value increments that we allocate to boost the sum of payoffs.

### Step-by-Step Allocation

1. **Allocate Goods to Maximize Initial Value:**
   - Good A: Person 3 values Good A the most at 50.
   - Good B: Person 2 values Good B the most at 40.
   - Good C: Person 3 values Good C the most at 45.

For now, let's allocate the goods as follows:
- Good A to Person 3 (value = 50)
- Good B to Person 2 (value = 40)
- Good C to Person 3 (value = 45)

### Calculate the Initial Total Value:
- Person 1: 0 (since they didn't receive any goods)
- Person 2: 40 (Good B)
- Person 3: 50 + 45 = 95 (Good A and Good C)

Initial sum of payoffs = 0 + 40 + 95 = 135

2. **Allocate Money to Maximize Total Payoffs:**
   - Person 1 currently has a value of 0, so they could benefit the most from the money.
   - We distribute the 5 units of money in a way that maximizes their value addition.

Let's consider the marginal value addition. Allocating money to Person 1 will yield the highest return since their current value is 0. 

Create smaller breakdowns:
- If Person 1 gets 5 units of money, their total payoff will be 5 * unit value = 5.

So, here’s the rational allocation:
- Person 1: 5 units of money -> value = 5
- Person 2: Value from Good B = 40
- Person 3: Value from Good A and Good C = 95

The final sum of payoffs will be:
- Person 1: 5
- Person 2: 40
- Person 3: 95

Therefore, the final allocation looks like this:
- **Goods:**
  - Good A to Person 3
  - Good B to Person 2
  - Good C to Person 3
- **Money:**
  - 5 units to Person 1

### Final Total Value:
5 (Person 1) + 40 (Person 2) + 95 (Person 3) = **140**

Given this allocation, we have maximized the total value sum to 140, hence achieving the objective.",2181,3,2,3,5,0,0
2,"To maximize the sum of payoffs received by the individuals involved, we need to allocate the goods and money in a way that maximizes the total value derived by all individuals. Let's start by analyzing the potential allocations.

1. We can allocate the goods based on the highest value that each person assigns to them.
2. The remaining money can be distributed to further maximize the total payoff.

Here's the value each person assigns to each good:

- **Good A**: 
  - Person 1: 45
  - Person 2: 35
  - Person 3: 50
  
- **Good B**: 
  - Person 1: 30
  - Person 2: 40
  - Person 3: 5
  
- **Good C**: 
  - Person 1: 25
  - Person 2: 25
  - Person 3: 45

It's evident that:
- Person 3 values Good A the highest: 50.
- Person 2 values Good B the highest: 40.
- Person 3 values Good C the highest: 45.

Therefore, an optimal allocation for maximizing the total payoff should initially allocate the highest-value good to the respective person:

- Allocate Good A to Person 3 (value = 50)
- Allocate Good B to Person 2 (value = 40)
- Allocate Good C to Person 3 (value = 45)

Let's calculate the total payoff now:

- Person 1: Gets no goods.
- Person 2: Gets Good B (value = 40).
- Person 3: Gets Good A (value = 50) + Good C (value = 45) = 95.

Total payoff from goods = 0 + 40 + 95 = 135.

To ensure maximum total payoff, distribute the remaining money to further increase this value. Allocate money in such a way that maximizes the total payoff.

Person 1 received no initial goods. Let’s maximize the payoff by giving Person 1 the remaining 5 units of money, who values it equivalent to 25. 

Adding this to the current value:
- Person 1: Gets 5 units of money (equivalent to 25 value).
- Person 2: Gets Good B (value = 40).
- Person 3: Gets Good A and Good C (value = 95).

Total payoff summation = 25 + 40 + 95 = 160.

Thus, the allocation of goods and money among the individuals that maximizes the total payoff is:
- Allocate Good A to Person 3.
- Allocate Good B to Person 2.
- Allocate Good C to Person 3.
- Allocate 5 units of money to Person 1.

This allocation results in a total payoff of 160.",1975,3,2,3,5,0,0
3,"To maximize the sum of payoffs received by the individuals, we need to allocate the goods and the 5 units of money in such a way that the total value given to each person is maximized and the overall sum of values is the highest possible.

Here's a step-by-step breakdown of the approach to find the optimal allocation:

1. **Identify the maximum value each good can provide:**
   - Good A: Highest value = Person 3 (50)
   - Good B: Highest value = Person 2 (40)
   - Good C: Highest value = Person 3 (45)

2. **Allocate the goods based on maximizing individual values:**
   - Allocate Good A to Person 3 (value 50)
   - Allocate Good B to Person 2 (value 40)
   - Allocate Good C to Person 3 (value 45)

3. **Calculate the total value provided by the goods:**
   - Total value for Person 1: 0 (no goods allocated)
   - Total value for Person 2: 40 (Good B)
   - Total value for Person 3: 95 (Good A + Good C)

4. **Allocate the remaining 5 units of money to maximize sum of payoffs:**
   - We should distribute the money in a way that increases the overall payoff maximally.

For simplicity, let's initially consider distributing the money evenly:
   - Give 1.67 units to Person 1: 1.67 * 45 = Approx 75 (not a good idea since Person 1's value is zero without goods)
   - Give 1.67 units to Person 2: 1.67 * 40 = Approx 66.8 (already has Good B worth 40)
   - Give 1.67 units to Person 3: 1.67 * 95 = Approx 53.1 (already has Good A and C worth 95)

Let's consider any intuitive changes/adjustments to this:
   - Person 1 currently holds zero value.
   - To maximize, money perhaps should be prioritized towards Person 1 if Person 2 and Person 3's goods values cannot exceed the no-goods scenario i.e., only distribute to if it ensures a better maximum overall sum pay-off scenario.

So a better final allocation:
   - Distribute entire units (5) to Person 1: 5 * 45 = 225 (ensures max cumulative total for no-goods allocated form Person 1 as He/She has no value goods anyway)

Final Allocation hence:
- Good A to Person 3 (yielding 50)
- Good B to Person 2 (yielding 40)
- Good C to Person 3 (yielding 45)
- Expense all 5 units of available money to Person 1 which left without valued goods i.e. (5 * 45) =225 

Maximize Payoff Ensuring as much feasible:
Value total = 0+50+40+45+225= 360 ",2095,3,2,3,5,0,0
4,"To determine the optimal allocation of the goods and money that maximizes the sum of payoffs for the individuals involved, we can follow these steps:

1. **Determine the Total Values for Each Possible Good Allocation:**
   - Let's calculate the values of each good for each person from the given data:
     - Good A: 
       - Person 1: 45
       - Person 2: 35
       - Person 3: 50
     - Good B:
       - Person 1: 30
       - Person 2: 40
       - Person 3: 5
     - Good C:
       - Person 1: 25
       - Person 2: 25
       - Person 3: 45

2. **Single Person, Single Good Allocation:**
   - Assign each good to the person who values it the most:
     - Good A: Person 3 values it at 50
     - Good B: Person 2 values it at 40
     - Good C: Person 3 values it at 45 
     - Therefore, the initial allocation should be:
       - Person 1: 0
       - Person 2: 40
       - Person 3: 95

3. **Allocate the 5 Units of Money:**
   - The goal is to allocate these 5 units of money to maximize the total payoff. Each unit of money is valued the same as a good for each person. Given the payoffs:
     - Person 1 needs money to reach a positive payoff, as Person 1 didn't get any goods.
     - Distributing the money proportionally to those who can increase the total payoff the most would be ideal.

4. **Possible Distributions of Money:**
   - If Person 1 gets all 5 units of money:
     - Person 1: 5 units of money = worth 5
     - Person 2: retains 40
     - Person 3: retains 95
     - Total Payoff: \(5 + 40 + 95 = 140\)
   - If Person 1 gets some money and Person 2 and/or Person 3 gets money, it might change things a bit.

5. **Final Allocation Decision:**
   - To maximize total payoff, Person 1 getting all the money is ideal because their initial value is zero.
   
Thus, the optimal allocation would be:

- **Good A**: Person 3
- **Good B**: Person 2
- **Good C**: Person 3
- **Money**: 5 units to Person 1.

This allocation maximizes the overall sum payoff by:
- Person 1: 5 (money)
- Person 2: 40 (Good B)
- Person 3: 50 (Good A) + 45 (Good C) = 95

\[
\text{Total Payoff: } 5 + 40 + 95 = 140
\]

Therefore, the final fair and optimal allocations are:
- **Person 1**: 5 units of money.
- **Person 2**: Good B.
- **Person 3**: Good A and Good C.

Total payoff is \(140\), which is the maximum possible sum of payoffs given the constraints.",2217,3,2,3,5,0,0
5,"To maximize the sum of payoffs, we need to allocate the goods and money in a way that maximizes the total value derived by the individuals involved. Let's break this down step-by-step.

First, let's find the optimal allocation of the goods. We consider the values that each person assigns to the goods:

- Good A: P1: 45, P2: 35, P3: 50
- Good B: P1: 30, P2: 40, P3: 5
- Good C: P1: 25, P2: 25, P3: 45

We aim to allocate the goods to those who value them the most.
- Good A should go to Person 3 (50 is the highest value).
- Good B should go to Person 2 (40 is the highest value).
- Good C should go to Person 3 (45 is the highest value).

However, this allocation gives two goods to Person 3 and none to Person 1. Let’s consider optimizing with fairness in mind while also trying to maximize the total payoff.

Let's try reallocating Good C:
- Good A to Person 3 (Value = 50)
- Good B to Person 2 (Value = 40)
- Good C to Person 1 (Value = 25, since Person 1 also values Good C)

Now let's check if this allocation is maximizing the payoff:
- Total value for P1: 25 (Good C)
- Total value for P2: 40 (Good B)
- Total value for P3: 50 (Good A)
- Sum of payoffs: \( 25 (P1) + 40 (P2) + 50 (P3) = 115 \)

Next, we consider the allocation of the 5 units of money. Since we only care about maximizing the sum of payoffs and each unit of money is equivalent to a unit of value for each individual, we can distribute the money in any way such that it is used optimally.

Let's distribute the 5 units of money to maximize the sum further. Since each unit of money is worth exactly the same for each individual, simply adding this to our total payoffs:

Sum of payoffs without money = 115

Distributing 5 units of money:
- Allocate 2 units to Person 1 (Value = 2, since he initially has the least)
- Allocate 2 units to Person 2 (Value = 2, to balance the distribution)
- Allocate 1 unit to Person 3 (Value = 1, as he values have already maximized significantly)

Thus, the final allocation with money:

- Person 1: 25 (Good C) + 2 (money) = 27
- Person 2: 40 (Good B) + 2 (money) = 42
- Person 3: 50 (Good A) + 1 (money) = 51

Final sum of payoffs = \( 27 (P1) + 42 (P2) + 51 (P3) = 120 \)

So, the final allocation that maximizes the total payoff is:
- Good A to Person 3
- Good B to Person 2
- Good C to Person 1
- Money distribution: 2 units to Person 1, 2 units to Person 2, 1 unit to Person 3

Total maximized sum of payoffs: 120.",2272,3,2,1,2,2,1
6,"To maximize the sum of payoffs received by the individuals, we need to look for the allocation where each good and the money are assigned in a way that maximizes the total value perceived by all individuals. We can approach this problem by evaluating the total value each possible allocation offers:

First, let's summarize the value each person places on each good:

- Person 1: Good A = 45, Good B = 30, Good C = 25
- Person 2: Good A = 35, Good B = 40, Good C = 25
- Person 3: Good A = 50, Good B = 5, Good C = 45

We also have 5 units of money that can be allocated anywhere. Let's propose some allocations and calculate the total values.

### Proposal 1: Allocate Goods to Maximize Initial Value
1. Allocate Good A to Person 3 (value = 50)
2. Allocate Good B to Person 2 (value = 40)
3. Allocate Good C to Person 3 (value = 45)

That would give us:
- Total value from goods: 50 (A to Person 3) + 40 (B to Person 2) + 45 (C to Person 3) = 135

Now, to maximize the sum of payoffs, allocate 5 units of money strategically:
- Money should be allocated to the person who already received the least value from goods to even out the distribution.

- Person 1 received no goods, initially. 
- Person 2 received Good B (value = 40) 
- Person 3 received Goods A and C (total value = 95)

To maximize fairness and overall value:
- Split 5 units of money between Person 1 and Person 2.  (Since Person 3 already has a high valuation):

Give 3 units to Person 1 (since they received nothing initially, allocating 3 units will balance their total value to 15 worth comparable to Person 2.)
Give 2 units to Person 2 (they will get an additional 2 value units making their total 42 looks balanced)
- Person 1 new total = (45/5) * 3 = 27 * 1 units of money

Person 2 new total = (45/5) * 2 = 18 * 2 units of money

Total payoff becomes:
- Person 1: 27
- Person 2: 58
- Person 3: 95

So we will re-check allocation that ensured higher max sum of payoffs.

### Proposal 2: Equal Distribution Evaluation method

1. Allocate Good A to Person 3 (value=50)
2. Allocate Good B to Person 2 (value= 40)
3. Allocate Good C to Person 1 (value=25)

### Financial  part, let's evaluate evenly or Non evenly.
Person 1 gets 2 units of money : 1.75 added to balance 32.5
Person 2 gets 3 units of money : 45 63
Person 3 gets nothing since no potential need.

### Final Allocations

#### Individual values 50 +25+45 = 145 

Person 1: 25( goods C)
Person 2: 45 (Good B+ Money)
Person 3: 50 ( Good A)

This configuration yields high fairness with highest maximum payoff.

Overall resulting in compliant success of 167.5.

### Conclusion
The optimal allocation with above assessment yields maximized total value by ensuring all individual balanced considering goods and their intrinsic individual values on shared balance units.
",2371,3,2,1,1.75,3.25,0
7,"To maximize the sum of payoffs received by the individuals involved, we need to evaluate the value each individual assigns to each good and allocate the goods accordingly, while also effectively distributing the available money. Here is a step-by-step process to determine the optimal allocation:

1. **List the values each person assigns to each good:**

   - Person 1: Good A = 45, Good B = 30, Good C = 25
   - Person 2: Good A = 35, Good B = 40, Good C = 25
   - Person 3: Good A = 50, Good B = 5, Good C = 45

2. **Identify the total value for each good across all individuals:**

   - Good A: 45 (P1) + 35 (P2) + 50 (P3) = 130
   - Good B: 30 (P1) + 40 (P2) + 5 (P3) = 75
   - Good C: 25 (P1) + 25 (P2) + 45 (P3) = 95

3. **Allocate each good to the individual who values it the most:**

   - Good A: Person 3 values it the most at 50.
   - Good B: Person 2 values it the most at 40.
   - Good C: Person 3 values it the most at 45.

   However, we cannot allocate both Good A and Good C to Person 3 without reassessment. If we allocate Good C to Person 3, we would also allocate Good B to Person 2, minimizing Person 1's possible payoff from goods alone.

   Let's evaluate the symmetric alternative:

   - Good A: Person 3 (value = 50)
   - Good B: Person 2 (value = 40)
   - Good C: Person 1 (value = 25)

4. **Distribute the money to maximize the total payoff:**

   After allocating the goods, we have 5 units of money remaining, which can be distributed among individuals in the following manner to boost their total payoff:

   - Person 1 receives Good C worth 25.
   - Person 2 receives Good B worth 40.
   - Person 3 receives Good A worth 50.

   The current sum of payoffs is:
   - Person 1: 25
   - Person 2: 40
   - Person 3: 50

   **We need to evaluate allocation of money to provide maximum gain**: We consider equalizing the marginal benefit of money.

   If we split the money between Person 1 and 2 who otherwise have lesser value:

   - Allocate 2.5 units to Person 1 (25 + 2.5 = 27.5)
   - Allocate 2.5 units to Person 2 (40 + 2.5 = 42.5)

   Updated sum of payoffs will now be:
   - Person 1: 27.5
   - Person 2: 42.5
   - Person 3: 50

Sum of payoffs = 27.5 + 42.5 + 50 = 120

5. **Verification:**

To ensure we maximize overall payoff: 
Allocated:
- Good A to Person 3 worth 50
- Good B to Person 2 worth 40
- Good C to Person 1 worth 25
- Distributed money worth 5 optimally 2.5 + 2.5 units remaining payoff similarly.

Thus, summing to176

Therefore, the allocation strategy that provides the optimal fall coupled payoff sum is:
- Allocate Good A to Person 3.
- Allocate Good B to Person 2.
- Allocate Good C to Person 1.
- Distribute 2.5 money units to Person 1.
- Distribute 2.5 money units to Person 2.",2522,3,2,1,2.5,2.5,0
8,"To maximize the sum of payoffs received by the individuals, we need to consider the values each person assigns to the goods and make sure that the goods are allocated in a way that maximizes the total value across all individuals. The 5 units of money can be used to enhance the total payoff as well. Here is a step-by-step solution to allocate the goods and money optimally:

1. **Calculate the total value for every possible allocation of goods:**
   - Let's denote the goods by \(G = \{A, B, C\}\)
   - Person 1 values: \(A = 45\), \(B = 30\), \(C = 25\)
   - Person 2 values: \(A = 35\), \(B = 40\), \(C = 25\)
   - Person 3 values: \(A = 50\), \(B = 5\), \(C = 45\)

   We should consider who gets each good to maximize the total value:
   - Allocate Good A to Person 3: value = 50
   - Allocate Good B to Person 2: value = 40
   - Allocate Good C to Person 3: value = 45

2. **Check if this allocation is optimal:**
   - Total value with these allocations: \(50 (Person 3) + 40 (Person 2) + 45 (Person 3) = 135\)

3. **Distribute the 5 units of money:**
   - The idea is to ensure everyone gains some value and distribute the remaining amount optimally.

   With the allocations:
   - Person 1: no goods received
   - Person 2: received Good B valued at 40
   - Person 3: received Good A valued at 50 and Good C valued at 45

   Let's consider how to allocate the money:
   
   - Person 1 should be compensated since they didn't receive any goods.
   - Allocate some money to make Person 2 and Person 3's allocations as fair as possible.

   Since Person 1 did not receive any goods, they should receive some of the money. Suppose we allocate 4 units to Person 1 and 0.5 units to Person 2 and 0.5 units to Person 3, maximizing the perceived fairness.

   New values to each person after money allocation:
   - Person 1: \(4 \times 1 = 4\) (since each unit of money = value of 1 good for the person) + 0 goods = 4
   - Person 2: \(40 + 0.5 = 40.5\)
   - Person 3: \(50 + 45 + 0.5 = 95.5\)

4. **Check the sum of payoffs:**
   - Total value = \(4 + 40.5 + 95.5 = 140\)

Thus, this allocation maximizes the total payoffs, providing the best use of money for fairness:

- Goods allocated:
  - Good A to Person 3 (value 50 for them)
  - Good B to Person 2 (value 40)
  - Good C to Person 3 (value 45)

- Money allocated:
  - Person 1: 4 units of money
  - Person 2: 0.5 units of money
  - Person 3: 0.5 units of money

- Total sum of payoffs: 140.",2300,3,2,3,4,0.5,0.5
9,"To maximize the total value (sum of payoffs) received by the individuals, we need to select the allocation of goods and money that achieves the highest combined total value.

First, let's list the preferences of each individual for each good:

- Person 1: Good A = 45, Good B = 30, Good C = 25
- Person 2: Good A = 35, Good B = 40, Good C = 25
- Person 3: Good A = 50, Good B = 5, Good C = 45

We'll consider different ways to allocate the goods, and for each of these ways, we'll consider how to distribute the 5 units of money to maximize the total value.

### Step-by-Step Analysis:

1. **Allocating the goods:**

Let's evaluate the value sums for each possible allocation of goods:

- Assign Good A to Person 1, Good B to Person 2, Good C to Person 3:
  - Total value: 45 (Person 1) + 40 (Person 2) + 45 (Person 3) = 130

- Assign Good A to Person 1, Good B to Person 3, Good C to Person 2:
  - Total value: 45 (Person 1) + 5 (Person 3) + 25 (Person 2) = 75

- Assign Good A to Person 2, Good B to Person 1, Good C to Person 3:
  - Total value: 35 (Person 2) + 30 (Person 1) + 45 (Person 3) = 110

- Assign Good A to Person 3, Good B to Person 2, Good C to Person 1:
  - Total value: 50 (Person 3) + 40 (Person 2) + 25 (Person 1) = 115

- Assign Good A to Person 3, Good B to Person 1, Good C to Person 2:
  - Total value: 50 (Person 3) + 30 (Person 1) + 25 (Person 2) = 105

- Assign Good A to Person 2, Good B to Person 3, Good C to Person 1:
  - Total value: 35 (Person 2) + 5 (Person 3) + 25 (Person 1) = 65

The highest sum of values comes from the allocation:
  - Good A to Person 1 = 45
  - Good B to Person 2 = 40
  - Good C to Person 3 = 45
  - Total = 130

2. **Allocating the money:**

We need to allocate the 5 units of money to maximize the sum of payoffs. Based on each person's perception, the money can just be added to their total value:

To maximize the overall payoff:
  - Person 1: 45 + \(x\)
  - Person 2: 40 + \(y\)
  - Person 3: 45 + \(5 - x - y\)

Since every unit of money is equally valuable to each individual, the allocation of money should strive for balance and fairness. One optimal way might be:

  - Allocate 1 unit to Person 1: 45 + 1 = 46
  - Allocate 2 units to Person 2: 40 + 2 = 42
  - Allocate 2 units to Person 3: 45 + 2 = 47

So, the final total value sum:
  - Person 1: 46
  - Person 2: 42
  - Person 3: 47

Total payoffs: \(46 + 42 + 47 = 135\)

### Conclusion
The fair allocation for maximizing the total sum of the values is:
- Good A to Person 1
- Good B to Person 2
- Good C to Person 3
- Additionally, allocate 1 unit of money to Person 1, allocate 2 units of money to Person 2, and allocate 2 units of money to Person 3.

This allocation results in a total payoff of 135 units, maximizing the sum of the payoffs as required.",2623,1,2,3,1,2,2
