,Text,Tokens,Good A,Good B,Person 1 money,Person 2 money
0,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
1,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,20,30
2,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
3,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
4,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
5,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
6,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
7,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,0,50
8,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,10,40
9,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
10,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
11,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
12,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
13,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 5,
""Person 2 money"": 45
}",0,2,1,20,30
14,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
15,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,0,50
16,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 40,
""Person 2 money"": 10
}",0,1,2,0,50
17,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
18,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,20,30
19,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
20,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
21,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
22,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,1,2,0,50
23,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
24,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 0
}",0,2,1,10,20
25,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
26,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
27,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
28,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
29,"```json
{
  ""Good A"": ""Person 1"",
  ""Good B"": ""Person 2"",
  ""Person 1 money"": 20,
  ""Person 2 money"": 30
}
```",0,1,2,20,30
30,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 50
}",0,2,1,20,30
31,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""0"",
""Person 2 money"": ""50""
}",0,1,2,10,40
32,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,20,30
33,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
34,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
35,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
36,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,2,1,20,30
37,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
38,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
39,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": ""5"",
""Person 2 money"": ""45""
}",0,1,1,0,50
40,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 50,
""Person 2 money"": 0
}",0,1,2,20,30
41,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 20
}",0,1,2,10,20
42,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
43,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
44,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
45,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 0,
""Person 2 money"": 10
}",0,1,2,20,0
46,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
47,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 40,
""Person 2 money"": 10
}",0,1,2,20,30
48,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
49,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
50,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,20,30
51,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,10,40
52,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,2,1,30,20
53,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
54,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
55,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 20,
""Person 2 money"": 30
}",0,1,2,20,30
56,"``` JSON
{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}
```",0,2,1,10,40
57,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 10,
""Person 2 money"": 40
}",0,1,2,10,40
58,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Person 1 money"": 30,
""Person 2 money"": 20
}",0,1,2,20,30
