,Text,Good A,Good B,Good C,Good D
0,"{
""Person 1"": ""Good C"",
""Person 2"": ""Good A, Good B"",
""Person 3"": ""Good D""
}",2,2,1,3
1,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D""]
}",1,2,2,3
2,"{
""Person 1"": [""Good B""],
""Person 2"": [""Good A""],
""Person 3"": [""Good C"", ""Good D""]
}",2,1,3,3
3,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""],
""Person 3"": [""Good D""]
}",1,1,2,3
4,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D""]
}",1,2,2,3
5,"{
  ""Person 1"": [""Good A"", ""Good B"", ""Good C""],
  ""Person 2"": [""Good D""],
  ""Person 3"": []
}",1,1,1,2
6,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D""]
}",1,2,2,3
7,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good A"", ""Good C""]
}",1,2,2,1
8,"{
""Person 1"": [""Good B"", ""Good C"", ""Good D""],
""Person 2"": [""Good A""],
""Person 3"": []
}",2,1,1,1
9,"{
  ""Person 1"": ""Good A, Good B"",
  ""Person 2"": ""Good C"",
  ""Person 3"": ""Good D""
}",1,1,2,3
10,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""],
""Person 3"": [""Good D""]
}",1,1,2,3
11,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""],
""Person 3"": [""Good D""]
}",1,1,2,3
12,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good C"",
""Person 3"": ""Good B, Good D""
}",1,3,2,3
13,"{
""Person 1"": [""Good B"", ""Good C""],
""Person 2"": [""Good A"", ""Good D""],
""Person 3"": [""Good B""]
}",2,3,1,2
14,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": []
}",1,2,2,1
15,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""],
""Person 3"": [""Good D""]
}",1,1,2,3
16,"{
""Person 1"": ""Good A, Good B"",
""Person 2"": ""Good C"",
""Person 3"": ""Good D""
}",1,1,2,3
17,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C"", ""Good D""],
""Person 3"": []
}",1,1,2,2
18,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""],
""Person 3"": [""Good D""]
}",1,2,1,3
19,"{
""Person 1"": ""Good C"",
""Person 2"": ""Good A, Good B"",
""Person 3"": ""Good D""
}",2,2,1,3
20,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D""]
}",1,2,2,3
21,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D""]
}",1,2,2,3
22,"{
""Person 1"": [""Good B"", ""Good C""],
""Person 2"": [""Good A"", ""Good D""],
""Person 3"": [""Good A"", ""Good B""]
}",2,3,1,2
23,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good D"",
""Person 3"": ""Good C""
}",1,2,3,2
24,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good C""],
""Person 3"": [""Good D""]
}",1,2,2,3
25,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good C"", ""Good D""]
}",1,2,3,None
26,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good C"",
""Person 3"": ""Good B, Good D""
}",1,3,2,3
27,"{
""Person 1"": ""Good C"",
""Person 2"": ""Good A"",
""Person 3"": ""Goods B and D""
}",2,3,1,3
28,"{
""Person 1"": ""Good C"",
""Person 2"": ""Good A"",
""Person 3"": ""Good B, Good D""
}",2,3,1,3
29,"{
""Person 1"": [""Good B"", ""Good C""],
""Person 2"": [""Good A"", ""Good D""],
""Person 3"": [""Good D""]
}",2,1,1,2
30,"{
""Person 1"": [""Good C""],
""Person 2"": [""Good A"", ""Good B""],
""Person 3"": [""Good D""]
}",2,2,1,3
31,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good C"",
""Person 3"": ""Good D""
}",1,2,2,3
32,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good D"",
""Person 3"": ""Good C""
}",1,2,3,2
33,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""],
""Person 3"": [""Good D""]
}",1,1,2,3
34,"{
""Person 1"": [""Good B""],
""Person 2"": [""Good A""],
""Person 3"": [""Good C"", ""Good D""]
}",2,1,3,3
35,"{
""Person 1"": [""Good C"", ""Good D""],
""Person 2"": [""Good A"", ""Good B""],
""Person 3"": [""Good C""]
}",2,2,1,1
36,"{
""Person 1"": [Good C],
""Person 2"": [Good A, Good B],
""Person 3"": [Good D]
}",2,2,1,3
37,"{
""Person 1"": [""Good B"", ""Good C""],
""Person 2"": [""Good A"", ""Good D""],
""Person 3"": [""Good D""]
}",2,1,1,3
38,"{
""Person 1"": ""Good B, Good C"",
""Person 2"": ""Good A"",
""Person 3"": ""Good D""
}",2,1,1,3
39,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B"",
""Person 3"": ""Good C, Good D""
}",1,2,3,3
40,"{
""Person 1"": [""Good A"", ""Good B""],
""Person 2"": [""Good C""],
""Person 3"": [""Good D""]
}",1,1,2,3
41,"{
  ""Person 1"": [""Good A"", ""Good B""],
  ""Person 2"": [""Good C"", ""Good D""],
  ""Person 3"": [""Good A""]
}",1,1,2,2
42,"{
""Person 1"": [""Good A"", ""Good D""],
""Person 2"": [""Good B""],
""Person 3"": [""Good C""]
}",1,2,3,1
43,"{
""Person 1"": [""Good A"", ""Good C""],
""Person 2"": [""Good B""],
""Person 3"": [""Good D""]
}",1,2,1,3
44,"{
""Person 1"": [""Good B""],
""Person 2"": [""Good A""],
""Person 3"": [""Good D"", ""Good C""]
}",2,1,3,3
45,"{
""Person 1"": [""Good A""],
""Person 2"": [""Good B"", ""Good D""],
""Person 3"": [""Good C""]
}",1,2,3,2
46,"{
""Person 1"": ""Good A"",
""Person 2"": ""Good B, Good D"",
""Person 3"": ""Good C""
}",1,2,3,2
