,Text,Tokens,Good A,Good B,Good C,Good D
0,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,1,2,3,None
1,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
2,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
3,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,2,3,1,None
4,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
5,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,3,1,2,None
6,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
7,"```json
{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}
```",0,2,3,1,None
8,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
9,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
10,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,1,3,None
11,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
12,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,3,1,2,None
13,"```
{
""Good A"": ""Person 3"",
""Good B"": ""Person 2"",
""Good C"": ""Person 1"",
""Good D"": ""Discard""
}
```",0,2,1,3,None
14,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
15,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,3,2,None
16,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
17,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
18,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""Discarded""
}",0,1,2,3,Discarded
19,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
20,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
21,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,3,2,None
22,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
23,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,2,3,1,None
24,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""Discarded""
}",0,2,3,1,Discarded
25,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,3,2,None
26,"``` JSON
{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}
```",0,2,3,1,None
27,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
28,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
29,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,1,3,2,None
30,"{
""Good A"": ""Person 3"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
31,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
32,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
33,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
34,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,1,2,3,None
35,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
36,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
37,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,1,3,None
38,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,3,2,None
39,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
40,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,3,2,None
41,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,2,3,None
42,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,3,2,None
43,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
44,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
45,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,1,3,2,None
46,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
47,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""Discard""
}",0,2,3,1,Discard
48,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,1,3,2,None
49,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
50,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
51,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
52,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,2,3,None
53,"```JSON
{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}
```",0,1,3,2,None
54,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
55,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
56,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,1,3,None
57,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
58,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
59,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
60,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,2,1,3,None
61,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,2,3,None
62,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
63,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,2,1,3,None
64,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 1"",
""Good C"": ""Person 3"",
""Good D"": ""Discarded""
}",0,1,3,2,Discarded
65,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
66,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,1,3,2,None
67,"``` JSON
{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}
```",0,1,3,2,None
68,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,1,3,None
69,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,1,2,3,None
70,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
71,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,2,1,3,None
72,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 2"",
""Good C"": ""Person 3"",
""Good D"": ""None""
}",0,2,3,1,None
73,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
74,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,1,3,None
75,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
76,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
77,"{
""Good A"": ""Person 1"",
""Good B"": ""Person 3"",
""Good C"": ""Person 2"",
""Good D"": ""None""
}",0,1,3,2,None
78,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
79,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,1,3,None
80,"{
""Good A"": ""Person 2"",
""Good B"": ""Person 3"",
""Good C"": ""Person 1"",
""Good D"": ""None""
}",0,2,3,1,None
