,Text,Tokens,Good A,Good B,Good C,Good D
0,"{
""You"": ""[Good B, Good C]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A]""
}",895,3,You,You,2
1,"{
""You"": ""[Good B, Good C]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A]""
}",895,3,You,You,2
2,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
3,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A]"",
""Person 3"": ""[Good C]""
}",895,3,You,3,You
4,"{
""You"": ""[Good B, Good C]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A]""
}",895,3,You,You,2
5,"{
""You"": ""[Good B, Good C]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A]""
}",895,3,You,You,2
6,"{
  ""You"": ""[Good B, Good D]"",
  ""Person 2"": ""[Good A]"",
  ""Person 3"": ""[Good C]""
}",903,3,You,2,You
7,"{
  ""You"": ""[Good B, Good C]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A]""
}",903,3,You,You,2
8,"{
  ""You"": ""[Good B, Good C]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A]""
}",903,3,You,You,2
9,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}
I allocated Good B to myself since it has the highest value for me at 40. I allocated Good D to Person 2 since it has the highest value for them at 54. I allocated Good A and Good C to Person 3 since they have the highest combined value for them at 49 + 4 = 53.",1041,3,You,3,2
10,"{
""You"": ""[Good B, Good C]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A]""
}",895,3,You,You,2
11,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A, Good C]"",
""Person 3"": ""[]""
}",899,3,2,None,You
12,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A]"",
""Person 3"": ""[Good C]""
}",895,3,You,3,You
13,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",901,3,You,3,2
14,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A]"",
""Person 3"": ""[Good C]""
}",895,3,2,None,You
15,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A, Good C]"",
""Person 3"": ""[ ]""
}",899,3,2,None,You
16,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
17,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,You,3,2
18,"{
  ""You"": ""[Good D]"",
  ""Person 2"": ""[Good B]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,2,3,You
19,"{
""You"": ""[Good D]"",
""Person 2"": ""[Good B]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,2,3,You
20,"{
  ""You"": ""[Good B, Good C]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A]""
}",907,3,You,You,2
21,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,You,3,2
22,"{
""You"": ""[Good C, Good D]"",
""Person 2"": ""[Good B]"",
""Person 3"": ""[Good A]""
}",895,3,2,You,You
23,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A]"",
""Person 3"": ""[Good C]""
}",895,3,You,3,You
24,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,You,3,2
25,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,You,3,2
26,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A, Good C]"",
""Person 3"": ""[Good A, Good D]""
}",909,3,You,2,3
27,"{
  ""You"": ""[Good D]"",
  ""Person 2"": ""[Good B, Good C]"",
  ""Person 3"": ""[Good A]""
}",905,3,2,2,You
28,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
29,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A, Good C]"",
""Person 3"": ""[Good A, Good C, Good D]""
}",913,3,None,3,You
30,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
31,"{
""You"": ""[Good C, Good D]"",
""Person 2"": ""[Good B]"",
""Person 3"": ""[Good A]""
}",895,3,2,You,You
32,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A]"",
""Person 3"": ""[Good C]""
}",895,3,You,3,You
33,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
34,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
35,"{
""You"": ""[Good B, Good C]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A]""
}",895,3,You,You,2
36,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
37,"{
  ""You"": ""[Good B, Good C]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A]""
}",907,3,You,You,2
38,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
39,"{
   ""You"": ""[Good B, Good D]"",
   ""Person 2"": ""[Good A, Good C]"",
   ""Person 3"": ""[Good A, Good D]""
}",919,3,2,None,You
40,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A, Good C]"",
""Person 3"": ""[]""
}",899,3,2,None,You
41,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,You,3,2
42,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good A, Good D]"",
  ""Person 3"": ""[Good C]""
}",905,3,You,3,2
43,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
44,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,You,3,2
45,"{
""You"": ""[Good B, Good C]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A]""
}",895,3,You,You,2
46,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
47,"{
  ""You"": ""[Good B, Good C]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A]""
}",903,3,You,You,2
48,"{
  ""You"": ""[Good B, Good C]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A]""
}",907,3,You,You,2
49,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A, Good C]"",
""Person 3"": ""[]""
}",899,3,2,None,You
50,"{
""You"": ""[Good C, Good D]"",
""Person 2"": ""[Good B]"",
""Person 3"": ""[Good A]""
}",895,3,2,You,You
51,"{
""You"": ""[Good B, Good D]"",
""Person 2"": ""[Good A, Good C]"",
""Person 3"": ""[Good A, Good D]""
}",909,3,2,None,3
52,"{
""You"": ""[Good B]"",
""Person 2"": ""[Good D]"",
""Person 3"": ""[Good A, Good C]""
}",897,3,You,3,2
53,"{
  ""You"": ""[Good B]"",
  ""Person 2"": ""[Good D]"",
  ""Person 3"": ""[Good A, Good C]""
}",905,3,You,3,2
