,Text,Tokens,Good A,Good B,Good C
0,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",682,1,None,1
1,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",684,1,2,1
2,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",682,1,2,None
3,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",682,1,None,1
4,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",684,1,2,1
5,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",684,1,2,1
6,"{
  ""Person 1"": ""[Good A, Good B]"",
  ""Person 2"": ""[Good C]""
}",688,1,1,2
7,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",682,1,2,None
8,"{
  ""Person 1"": ""[Good A, Good C]"",
  ""Person 2"": ""[Good B]""
}",688,1,2,1
9,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",682,1,2,None
10,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",684,1,2,1
11,"{
""Person 1"": ""[Good A, Good B]"",
""Person 2"": ""[Good C]""
}",687,1,1,2
12,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",682,1,2,None
13,"{
  ""Person 1"": ""[Good A, Good C]"",
  ""Person 2"": ""[Good B]""
}",691,1,2,1
14,"{
""Person 1"": ""[Good B]"",
""Person 2"": ""[Good A, Good C]""
}",682,2,1,None
15,"{
""Person 1"": ""[Good A]"",
""Person 2"": ""[Good B, Good C]""
}",682,1,2,None
16,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",682,1,2,None
17,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",684,1,2,1
18,"{
""Person 1"": ""[Good A, Good C]"",
""Person 2"": ""[Good B]""
}",684,1,2,1
